vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,rate_code,store_and_fwd_flag,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount,pickup_location_id,dropoff_location_id
2,2018-05-01T07:03:36,2018-05-01T07:08:03,1,0.66,1,N,2,5,0,0.5,0,0,0.3,5.8,100,50
1,2018-02-11T15:21:14,2018-02-11T15:26:55,1,0.5,1,N,2,5,0,0.5,0,0,0.3,5.8,114,211
2,2018-10-25T12:04:14,2018-10-25T12:08:45,1,0.62,1,N,2,5,0,0.5,0,0,0.3,5.8,162,237
2,2018-08-13T17:16:15,2018-08-13T17:18:57,2,1.09,1,N,2,5,1,0.5,0,0,0.3,6.8,141,236
2,2018-12-15T03:27:01,2018-12-16T03:07:03,1,0.73,1,N,2,5,0.5,0.5,0,0,0.3,6.3,148,144
2,2018-05-15T12:01:21,2018-05-15T12:06:09,1,0.51,1,N,2,5,0,0.5,0,0,0.3,5.8,107,234
2,2018-06-24T12:50:59,2018-06-24T12:55:00,1,0.73,1,N,2,5,0,0.5,0,0,0.3,5.8,48,100
1,2018-03-23T12:21:50,2018-03-23T12:27:10,1,0.4,1,N,2,5,0,0.5,0,0,0.3,5.8,164,170
2,2018-06-20T20:45:52,2018-06-20T20:50:41,1,0.78,1,N,1,5,0.5,0.5,1.26,0,0.3,7.56,230,48
1,2018-04-20T12:51:40,2018-04-20T12:56:27,1,0.7,1,N,1,5,0,0.5,1.16,0,0.3,6.96,239,239
1,2018-09-04T10:33:06,2018-09-04T10:37:54,1,0.6,1,N,1,5,0,0.5,1,0,0.3,6.8,164,186
1,2018-03-16T17:10:49,2018-03-16T17:15:56,1,0.7,1,N,1,5,1,0.5,1.7,0,0.3,8.5,236,263
1,2018-02-08T08:40:58,2018-02-08T08:45:32,1,0.7,1,N,1,5,0,0.5,1.45,0,0.3,7.25,249,90
1,2018-08-31T15:52:57,2018-08-31T15:58:25,1,0.5,1,N,1,5,0,0.5,1.45,0,0.3,7.25,142,48
1,2018-04-29T21:49:26,2018-04-29T21:53:08,1,1,1,N,1,5,0.5,0.5,1.25,0,0.3,7.55,186,234
1,2018-07-25T07:29:48,2018-07-25T07:33:57,1,0.6,1,N,1,5,0,0.5,3,0,0.3,8.8,237,140
1,2018-10-02T18:07:57,2018-10-02T18:30:41,1,4.4,1,N,1,19,1,0.5,4.15,0,0.3,24.95,231,107
1,2018-08-22T10:56:59,2018-08-22T11:15:39,1,5.1,1,N,3,19,0,0.5,0,0,0.3,19.8,132,197
1,2018-03-18T18:02:53,2018-03-18T18:30:06,0,3.5,1,N,1,19,0,0.5,5,0,0.3,24.8,230,79
1,2018-12-31T13:17:15,2018-12-31T13:47:22,1,4.3,1,N,1,21.5,0,0.5,2.9,0,0.3,25.2,186,41
2,2018-12-31T17:54:43,2018-12-31T18:34:08,1,17.45,1,N,1,48,1,0.5,9.96,0,0.3,59.76,132,255
1,2018-06-11T07:48:02,2018-06-11T09:08:55,1,8.9,1,N,1,49.5,0,0.5,11.2,5.76,0.3,67.26,138,170
2,2018-07-02T06:44:54,2018-07-02T07:09:12,1,9.47,1,N,1,29.5,0,0.5,2.5,0,0.3,32.8,263,13
2,2018-11-15T15:13:17,2018-11-15T15:55:22,1,2.7,1,N,1,24,0,0.5,6,0,0.3,30.8,230,143
2,2018-12-07T07:16:55,2018-12-07T07:39:28,1,9.66,1,N,1,28.5,0,0.5,3.5,5.76,0.3,38.56,237,138
2,2018-06-21T08:56:09,2018-06-21T09:41:25,2,8.69,1,N,1,33.5,0,0.5,10.02,5.76,0.3,50.08,138,170
2,2018-06-21T00:11:15,2018-06-21T00:11:24,1,0,5,N,1,110,0,0.5,22.16,0,0.3,132.96,265,265
2,2018-03-26T20:23:45,2018-03-26T20:41:07,1,6.75,1,N,1,21.5,0.5,0.5,5.71,5.76,0.3,34.27,138,42
1,2018-01-30T09:52:06,2018-01-30T10:34:23,1,8.1,1,N,1,33,0,0.5,5.04,5.76,0.3,44.6,138,162
2,2018-07-23T22:04:35,2018-07-23T22:40:02,1,22.17,1,N,1,60.5,0.5,0.5,12.36,0,0.3,74.16,132,25
2,2018-03-11T23:12:52,2018-03-11T23:34:54,1,6.89,1,N,1,23,0.5,0.5,4.86,0,0.3,29.16,148,228
1,2018-09-11T01:44:27,2018-09-11T02:08:55,1,10.4,1,N,1,31.5,0.5,0.5,6.55,0,0.3,39.35,164,243
1,2018-03-12T06:49:22,2018-03-12T07:31:25,2,12.1,1,N,1,41,0,0.5,6.27,0,0.3,48.07,49,132
1,2018-03-31T18:22:39,2018-03-31T18:56:33,1,6.1,1,N,1,26,0,0.5,4,0,0.3,30.8,164,223
2,2018-03-11T10:00:50,2018-03-11T10:18:45,2,9.54,1,N,1,27.5,0,0.5,5.66,0,0.3,33.96,138,97
2,2018-02-21T00:57:52,2018-02-21T01:23:55,1,12.63,1,N,1,36.5,0.5,0.5,9.45,0,0.3,47.25,138,13
1,2018-03-12T00:14:32,2018-03-12T00:34:36,1,11.9,1,N,1,33.5,0.5,0.5,8.1,5.76,0.3,48.66,138,127
2,2018-12-06T12:57:46,2018-12-06T13:38:53,6,10.98,1,N,1,38,0,0.5,8.91,5.76,0.3,53.47,163,138
1,2018-12-14T08:06:07,2018-12-14T08:44:12,2,12.3,1,N,1,38,0,0.5,8.9,5.76,0.3,53.46,161,138
2,2018-01-10T13:51:20,2018-01-10T14:16:47,1,8.29,1,N,1,26.5,0,0.5,4,5.76,0.3,37.06,138,166
2,2018-12-05T15:09:28,2018-12-05T15:59:01,1,10.85,1,N,1,39,0,0.5,11.39,5.76,0.3,56.95,138,43
1,2018-03-18T03:26:58,2018-03-18T03:49:50,1,6.1,1,N,1,21.5,0.5,0.5,0.2,0,0.3,23,189,233
2,2018-04-18T15:34:38,2018-04-18T16:09:59,1,4.78,1,N,1,23,0,0.5,5.95,0,0.3,29.75,230,230
1,2018-03-25T15:17:01,2018-03-25T16:25:15,1,11.6,1,N,1,45.5,0,0.5,10.4,5.76,0.3,62.46,164,223
2,2018-04-15T02:02:44,2018-04-15T02:19:03,1,6.7,1,N,1,21.5,0.5,0.5,5.09,2.64,0.3,30.53,243,174
2,2018-06-25T09:22:46,2018-06-25T10:38:41,1,11.27,1,N,1,51.5,0,0.5,10.46,0,0.3,62.76,138,158
2,2018-04-26T08:43:04,2018-04-26T09:05:09,4,7.94,1,N,1,26,0,0.5,9.77,5.76,0.3,42.33,262,138
1,2018-12-03T20:37:18,2018-12-03T21:06:07,1,6,1,N,1,23,0.5,0.5,6.05,0,0.3,30.35,234,62
1,2018-01-22T18:40:45,2018-01-22T19:03:22,1,7.4,1,N,1,23,1,0.5,4,0,0.3,28.8,88,236
2,2018-07-31T06:15:17,2018-07-31T06:32:20,1,6.97,1,N,1,22.5,0,0.5,6.99,0,0.3,30.29,4,43
2,2018-10-17T08:36:55,2018-10-17T09:06:36,1,8.59,1,N,1,29.5,0,0.5,6.06,0,0.3,36.36,262,231
2,2018-03-28T09:16:21,2018-03-28T09:41:45,1,5.07,5,N,1,50,0,0.5,15.82,12.5,0.3,79.12,162,265
1,2018-04-05T21:53:44,2018-04-05T22:14:13,1,9.2,1,N,1,28.5,0.5,0.5,7.1,5.76,0.3,42.66,138,141
2,2018-09-04T12:23:24,2018-09-05T12:12:07,1,7.56,1,N,1,36,0,0.5,5.52,0,0.3,42.32,262,107
1,2018-03-10T10:50:49,2018-03-10T11:13:23,1,7.1,1,N,1,24.5,0,0.5,5.05,0,0.3,30.35,13,161
1,2018-11-29T01:27:09,2018-11-29T01:53:21,1,7.4,1,N,1,24.5,0.5,0.5,5.16,0,0.3,30.96,125,89
1,2018-12-23T12:37:36,2018-12-23T13:06:59,1,16.1,1,N,1,44.5,0,0.5,9.05,0,0.3,54.35,132,80
2,2018-06-12T10:55:49,2018-06-12T11:47:37,4,10.47,1,N,1,41.5,0,0.5,9.61,5.76,0.3,57.67,138,163
1,2018-03-08T13:24:19,2018-03-08T13:49:49,4,11.7,1,N,1,34.5,0,0.5,8.2,5.76,0.3,49.26,138,161
2,2018-01-16T18:43:31,2018-01-16T19:12:41,1,9.82,1,N,1,30.5,1,0.5,7.61,5.76,0.3,45.67,164,138
2,2018-06-03T02:15:45,2018-06-03T02:58:36,2,10.64,1,N,1,36.5,0.5,0.5,7.56,0,0.3,45.36,164,198
1,2018-05-03T18:16:56,2018-05-03T18:49:31,1,8.7,1,N,1,27,1,0.5,6.9,5.76,0.3,41.46,170,138
2,2018-05-23T11:40:26,2018-05-23T12:18:26,1,10.63,1,N,1,35,0,0.5,7.5,5.76,0.3,49.06,138,237
1,2018-05-11T16:08:26,2018-05-11T17:00:56,1,8.7,1,N,1,36.5,1,0.5,8.8,5.76,0.3,52.86,138,100
2,2018-12-11T07:53:54,2018-12-11T08:42:53,1,12.01,1,N,1,41.5,0,0.5,9.61,5.76,0.3,57.67,138,100
2,2018-02-04T09:27:53,2018-02-04T09:45:08,3,10.71,1,N,1,30,0,0.5,7.31,5.76,0.3,43.87,162,138
2,2018-06-04T16:58:42,2018-06-04T16:58:49,1,0,5,N,1,45,0,0.5,10.31,5.76,0.3,61.87,162,162
1,2018-04-21T16:18:35,2018-04-21T16:50:48,3,6.1,1,N,1,24,0,0.5,4,0,0.3,28.8,249,25
1,2018-02-11T13:22:12,2018-02-11T13:50:01,1,6.7,1,N,2,24.5,0,0.5,0,0,0.3,25.3,236,119
2,2018-03-16T18:32:26,2018-03-16T19:08:06,3,2.71,1,N,1,21.5,1,0.5,0,0,0.3,23.3,163,68
2,2018-10-03T17:51:24,2018-10-03T18:20:22,1,6.56,1,N,2,24,1,0.5,0,0,0.3,25.8,25,22
2,2018-11-02T17:10:28,2018-11-02T18:05:23,1,12.13,1,N,1,43.5,1,0.5,0,5.76,0.3,51.06,143,14
1,2018-03-16T12:34:10,2018-03-16T13:07:46,1,5.1,1,N,2,24,0,0.5,0,0,0.3,24.8,143,87
1,2018-10-23T15:23:15,2018-10-23T15:52:53,1,5.1,1,N,2,21.5,0,0.5,0,0,0.3,22.3,186,209
2,2018-01-11T09:20:11,2018-01-11T09:21:37,2,0.02,1,N,2,3,0,0.5,0,0,0.3,3.8,100,100
2,2018-06-19T14:05:20,2018-06-19T14:38:04,2,10.22,1,N,1,32,0,0.5,0,0,0.3,32.8,138,65
1,2018-02-17T14:50:36,2018-02-17T15:32:19,4,10.9,1,N,1,38.5,0,0.5,0,0,0.3,39.3,230,167
1,2018-05-14T18:32:45,2018-05-14T19:01:18,3,6.2,1,N,2,23.5,1,0.5,0,0,0.3,25.3,164,261
2,2018-01-18T13:19:44,2018-01-18T14:03:16,1,9.57,1,N,1,36.5,0,0.5,0,0,0.3,37.3,68,119
1,2018-03-30T18:53:51,2018-03-30T19:25:39,2,6.2,1,N,2,24.5,1,0.5,0,0,0.3,26.3,68,49
2,2018-10-31T16:20:37,2018-10-31T17:07:15,2,5.75,1,N,1,31,1,0.5,0,0,0.3,32.8,224,225
1,2018-05-24T10:50:48,2018-05-24T11:24:50,2,4.6,1,N,2,22.5,0,0.5,0,0,0.3,23.3,87,234
1,2018-12-04T19:25:03,2018-12-04T19:49:45,1,5.4,1,N,2,21.5,1,0.5,0,0,0.3,23.3,209,161
2,2018-11-20T11:10:00,2018-11-20T11:54:33,5,19.85,1,N,2,58.5,0,0.5,0,0,0.3,59.3,132,26
2,2018-12-13T09:15:38,2018-12-13T09:41:57,4,11.97,1,N,2,33,0,0.5,0,0,0.3,33.8,132,138
2,2018-03-28T14:26:52,2018-03-28T14:56:03,1,4.54,1,N,1,22,0,0.5,0,0,0.3,22.8,87,234
2,2018-08-25T11:43:31,2018-08-25T12:11:39,1,9.26,1,N,2,31,0,0.5,0,5.76,0.3,37.56,138,100
2,2018-03-04T00:31:10,2018-03-04T01:13:54,1,8.65,1,N,2,33.5,0.5,0.5,0,0,0.3,34.8,113,82
2,2018-04-23T00:15:04,2018-04-23T00:37:26,1,6.69,1,N,2,22,0.5,0.5,0,0,0.3,23.3,107,129
1,2018-05-02T11:24:36,2018-05-02T11:24:40,1,2.6,1,N,3,2.5,0,0.5,0,0,0.3,3.3,236,236
2,2018-09-17T18:40:27,2018-09-17T19:36:22,1,14.61,1,N,1,46,1,0.5,0,0,0.3,47.8,164,11
2,2018-04-09T08:34:48,2018-04-09T09:10:40,1,8.54,1,N,2,31.5,0,0.5,0,0,0.3,32.3,239,88
2,2018-11-22T03:11:27,2018-11-22T03:11:59,1,0.08,1,N,2,2.5,0.5,0.5,0,0,0.3,3.8,41,42
2,2018-08-20T15:07:19,2018-08-20T15:07:27,1,0,5,N,1,110,0,0.5,0,0,0.3,110.8,132,132
2,2018-03-23T10:12:09,2018-03-23T10:52:58,6,3.91,1,N,2,24.5,0,0.5,0,0,0.3,25.3,264,264
1,2018-07-27T07:58:11,2018-07-27T08:26:18,2,10.8,1,N,2,34.5,0,0.5,0,5.76,0.3,41.06,161,138
2,2018-09-25T03:13:59,2018-09-25T03:14:10,1,0,1,N,2,2.5,0.5,0.5,0,0,0.3,3.8,132,132
2,2018-07-29T14:37:32,2018-07-29T15:19:47,2,16.04,1,N,1,46.5,0,0.5,0,5.76,0.3,53.06,129,46
2,2018-09-13T16:31:04,2018-09-13T16:32:26,2,0,1,N,2,1.6,0,0.5,0,0,0.3,2.4,264,264
2,2018-06-25T07:02:01,2018-06-25T07:52:37,1,18.9,1,N,1,55,0,0.5,0,5.76,0.3,61.56,15,13
2,2018-04-08T07:13:57,2018-04-08T07:32:35,2,7.17,1,N,1,23,0,0.5,3,0,0.3,26.8,116,164
1,2018-05-17T11:04:55,2018-05-17T11:31:50,2,9,1,N,1,30,0,0.5,3,5.76,0.3,39.56,186,138
1,2018-03-09T23:37:12,2018-03-10T00:22:02,1,6.3,1,N,1,29.5,0.5,0.5,3,0,0.3,33.8,68,189
1,2018-02-12T00:28:02,2018-02-12T00:52:34,1,11.7,1,N,1,34.5,0.5,0.5,3,0,0.3,38.8,138,261
1,2018-04-23T13:46:46,2018-04-23T14:05:23,1,6.7,1,N,1,22.5,0,0.5,3,0,0.3,26.3,13,162
2,2018-06-10T23:28:20,2018-06-10T23:46:14,2,8.89,1,N,1,26,0.5,0.5,5,0,0.3,32.3,138,170
2,2018-04-21T00:49:25,2018-04-21T01:45:24,1,9.21,1,N,1,42,0.5,0.5,5,0,0.3,48.3,13,61
1,2018-11-28T18:40:43,2018-11-28T19:20:39,1,15.7,1,Y,1,44.5,1,0.5,5,0,0.3,51.3,132,146
2,2018-03-13T13:06:50,2018-03-13T13:44:40,1,25.01,1,N,1,67,0,0.5,5,0,0.3,72.8,138,265
1,2018-03-30T00:05:52,2018-03-30T00:23:36,1,6.9,1,N,1,21.5,0.5,0.5,5,0,0.3,27.8,157,97
2,2018-03-15T11:05:32,2018-03-15T11:30:23,1,2.44,1,N,1,16.5,0,0.5,3.46,0,0.3,20.76,262,233
2,2018-06-29T16:14:41,2018-06-30T00:00:00,1,3.91,1,N,1,16.5,1,0.5,0,0,0.3,18.3,97,255
2,2018-09-17T12:21:59,2018-09-17T12:48:26,6,2.41,1,N,2,16.5,0,0.5,0,0,0.3,17.3,170,144
2,2018-03-25T04:00:06,2018-03-25T04:11:59,2,5.25,1,N,1,16.5,0.5,0.5,2,0,0.3,19.8,164,74
2,2018-03-24T23:21:15,2018-03-24T23:37:30,2,4.44,1,N,1,16.5,0.5,0.5,2.2,0,0.3,20,231,137
1,2018-04-01T16:43:07,2018-04-01T17:16:13,1,17.2,2,N,1,52,0,0.5,10.54,5.76,0.3,69.1,132,74
2,2018-04-28T22:17:34,2018-04-28T22:58:30,1,17.37,2,N,1,52,0,0.5,10.56,0,0.3,63.36,132,229
2,2018-09-30T05:31:11,2018-09-30T05:54:09,1,17.57,2,N,1,52,0,0.5,14.64,5.76,0.3,73.2,162,132
1,2018-04-16T11:44:21,2018-04-16T12:22:19,1,18.5,2,N,1,52,0,0.5,14.6,5.76,0.3,73.16,132,262
2,2018-07-09T22:23:52,2018-07-09T23:01:53,1,17.41,2,N,1,52,0,0.5,10.56,0,0.3,63.36,132,233
1,2018-11-08T06:41:08,2018-11-08T06:41:11,1,1.2,2,N,1,52,0,0.5,10.55,0,0.3,63.35,132,132
2,2018-12-19T22:43:45,2018-12-19T23:11:22,1,15,2,N,1,52,0,0.5,6,0,0.3,58.8,28,209
1,2018-05-13T18:36:10,2018-05-13T19:26:50,1,21.1,2,N,1,52,0,0.5,11.7,5.76,0.3,70.26,132,10
2,2018-05-13T14:23:51,2018-05-13T15:09:27,6,17.07,2,N,1,52,0,0.5,11.71,5.76,0.3,70.27,132,164
1,2018-07-26T15:39:22,2018-07-26T16:20:56,5,4.6,2,N,2,52,0,0.5,0,0,0.3,52.8,260,163
2,2018-06-30T13:25:48,2018-06-30T14:22:38,1,17.4,2,N,2,52,0,0.5,0,5.76,0.3,58.56,107,132
2,2018-03-31T10:41:51,2018-03-31T11:19:31,6,17.26,2,N,2,52,0,0.5,0,5.76,0.3,58.56,132,164
1,2018-09-27T06:04:01,2018-09-27T06:53:26,2,15.2,2,N,2,52,0,0.5,0,0,0.3,52.8,132,140
2,2018-10-28T16:32:31,2018-10-28T17:29:04,1,13.91,2,N,2,52,0,0.5,0,5.76,0.3,58.56,215,48
1,2018-04-10T18:07:29,2018-04-10T18:26:19,1,3.1,1,N,1,14,1,0.5,3.15,0,0.3,18.95,186,237
2,2018-02-17T22:47:34,2018-02-17T23:04:59,1,3.24,1,N,1,14,0.5,0.5,3.06,0,0.3,18.36,79,163
1,2018-08-11T14:29:54,2018-08-11T14:48:03,0,3,1,N,1,14,0,0.5,2.95,0,0.3,17.75,246,79
1,2018-09-23T00:05:37,2018-09-23T00:25:01,3,2.9,1,N,1,14,0.5,0.5,3.05,0,0.3,18.35,164,231
1,2018-09-13T13:32:21,2018-09-13T13:52:26,1,2.4,1,N,1,14,0,0.5,2.95,0,0.3,17.75,229,143
2,2018-09-29T01:41:42,2018-09-29T01:52:57,1,4.11,1,N,2,14,0.5,0.5,0,0,0.3,15.3,255,66
2,2018-04-29T01:00:53,2018-04-29T01:16:28,1,2.36,1,N,1,11.5,0.5,0.5,1.8,0,0.3,14.6,230,107
1,2018-03-05T17:05:33,2018-03-05T17:19:01,1,2.5,1,N,1,11.5,1,0.5,2.65,0,0.3,15.95,238,74
1,2018-03-15T17:01:42,2018-03-15T17:20:06,1,0.7,1,N,1,11.5,1,0.5,2.65,0,0.3,15.95,170,48
1,2018-02-08T17:03:32,2018-02-08T17:18:33,1,2.2,1,N,1,11.5,1,0.5,2.65,0,0.3,15.95,239,141
2,2018-03-17T08:07:36,2018-03-17T08:20:22,1,2.72,1,N,1,11.5,0,0.5,3.69,0,0.3,15.99,262,162
2,2018-10-24T08:20:26,2018-10-24T08:35:27,1,2.19,1,N,2,11.5,0,0.5,0,0,0.3,12.3,238,143
2,2018-08-30T11:36:08,2018-08-30T11:53:12,1,1.22,1,N,2,11.5,0,0.5,0,0,0.3,12.3,68,100
1,2018-03-10T23:33:37,2018-03-10T23:48:15,1,2.4,1,N,2,11.5,0.5,0.5,0,0,0.3,12.8,249,48
2,2018-11-09T00:19:57,2018-11-09T00:36:18,1,2.46,1,N,2,11.5,0.5,0.5,0,0,0.3,12.8,79,48
1,2018-09-23T21:00:38,2018-09-23T21:15:15,1,1.9,1,N,2,11.5,0.5,0.5,0,0,0.3,12.8,162,141
2,2018-09-25T11:02:08,2018-09-25T11:14:18,1,2.98,1,N,2,11.5,0,0.5,0,0,0.3,12.3,237,74
1,2018-03-28T08:00:38,2018-03-28T08:17:00,1,1.3,1,N,1,11.5,0,0.5,1.5,0,0.3,13.8,79,234
2,2018-09-19T20:52:14,2018-09-19T21:07:56,1,2.33,1,N,1,11.5,0.5,0.5,2.56,0,0.3,15.36,68,79
2,2018-01-24T22:33:31,2018-01-24T22:46:09,1,2.87,1,N,1,11.5,0.5,0.5,2.56,0,0.3,15.36,114,161
2,2018-11-09T10:04:04,2018-11-09T10:18:46,1,2.44,1,N,1,11.5,0,0.5,2.46,0,0.3,14.76,144,246
2,2018-11-25T19:07:05,2018-11-25T19:20:16,2,1.17,1,N,1,9,0,0.5,1.47,0,0.3,11.27,161,164
2,2018-08-27T16:30:12,2018-08-27T16:40:42,1,2.08,1,N,1,9,1,0.5,2.7,0,0.3,13.5,114,100
2,2018-05-25T00:16:48,2018-05-25T00:28:36,1,1.54,1,N,1,9,0.5,0.5,3.09,0,0.3,13.39,142,246
2,2018-07-14T18:27:02,2018-07-14T18:36:26,2,1.72,1,N,2,9,0,0.5,0,0,0.3,9.8,138,129
2,2018-10-12T18:03:51,2018-10-12T18:15:19,2,1.58,1,N,2,9,1,0.5,0,0,0.3,10.8,229,170
1,2018-03-11T04:30:05,2018-03-11T04:38:42,1,2.1,1,N,1,9,0.5,0.5,0,0,0.3,10.3,79,170
2,2018-10-22T11:43:39,2018-10-22T11:51:44,3,2.06,1,N,2,9,0,0.5,0,0,0.3,9.8,68,13
2,2018-05-28T11:41:34,2018-05-28T11:49:05,1,2.16,1,N,2,9,0,0.5,0,0,0.3,9.8,144,66
1,2018-06-16T15:56:57,2018-06-16T16:08:03,1,1.7,1,N,2,9,0,0.5,0,0,0.3,9.8,186,162
2,2018-09-17T18:17:39,2018-09-17T18:27:57,2,1.65,1,N,1,9,0.5,0.5,0,0,0.3,10.3,152,151
2,2018-04-25T21:55:44,2018-04-25T22:07:12,1,1.62,1,N,2,9,0.5,0.5,0,0,0.3,10.3,233,186
2,2018-04-27T04:29:24,2018-04-27T04:38:25,1,2.02,1,N,2,9,0.5,0.5,0,0,0.3,10.3,148,164
1,2018-06-22T13:47:13,2018-06-22T13:58:43,1,1.5,1,Y,2,9,0,0.5,0,0,0.3,9.8,164,237
1,2018-02-22T15:49:26,2018-02-22T16:01:53,1,1.1,1,N,2,9,0,0.5,0,0,0.3,9.8,162,163
2,2018-03-25T16:02:10,2018-03-25T16:12:05,2,1.89,1,N,1,9,0,0.5,1.96,0,0.3,11.76,162,107
2,2018-02-22T14:11:07,2018-02-22T14:22:20,2,1.54,1,N,1,9,0,0.5,1.96,0,0.3,11.76,162,142
2,2018-11-06T15:03:37,2018-11-06T15:16:01,1,1.17,1,N,1,9,0,0.5,1.96,0,0.3,11.76,143,163
1,2018-03-27T15:42:38,2018-03-27T15:54:42,1,1.2,1,N,1,9,0,0.5,1,0,0.3,10.8,41,75
2,2018-11-25T09:17:10,2018-11-25T09:26:00,1,1.94,1,N,1,9,0,0.5,1,0,0.3,10.8,238,50
1,2018-06-19T12:52:39,2018-06-19T13:00:58,1,1.9,1,N,1,9,0,0.5,1,0,0.3,10.8,224,232
1,2018-03-17T10:32:06,2018-03-17T10:42:54,1,1.8,1,N,1,9,0,0.5,1,0,0.3,10.8,97,106
1,2018-10-26T22:47:06,2018-10-26T22:56:57,2,2.1,1,N,1,9,0.5,0.5,2.05,0,0.3,12.35,229,263
1,2018-03-06T07:33:29,2018-03-06T07:44:22,1,1.6,1,N,1,9,0,0.5,1.95,0,0.3,11.75,186,107
1,2018-06-15T07:17:02,2018-06-15T07:27:15,1,1.7,1,N,1,9,0,0.5,1.95,0,0.3,11.75,48,234
2,2018-07-05T18:51:53,2018-07-05T19:03:06,5,1.76,1,N,1,9,1,0.5,2.16,0,0.3,12.96,246,224
1,2018-12-04T18:40:59,2018-12-04T18:53:05,1,1.1,1,N,1,9,1,0.5,2.15,0,0.3,12.95,234,68
1,2018-06-07T11:51:07,2018-06-07T11:58:41,2,0.8,1,N,1,6.5,0,0.5,1.8,0,0.3,9.1,43,141
2,2018-06-14T13:22:31,2018-06-14T13:29:30,5,0.93,1,N,1,6.5,0,0.5,1.82,0,0.3,9.12,186,90
2,2018-03-21T13:22:00,2018-03-21T13:29:32,5,0.96,1,N,2,6.5,0,0.5,0,0,0.3,7.3,249,79
2,2018-12-29T16:07:45,2018-12-29T16:14:33,2,1.12,1,N,2,6.5,0,0.5,0,0,0.3,7.3,236,141
2,2018-06-18T21:01:42,2018-06-18T21:08:02,1,0.97,1,N,2,6.5,0.5,0.5,0,0,0.3,7.8,186,230
2,2018-10-23T19:00:23,2018-10-23T19:08:00,2,0.84,1,N,2,6.5,1,0.5,0,0,0.3,8.3,237,162
2,2018-03-11T13:57:01,2018-03-11T14:03:16,5,1.27,1,N,2,6.5,0,0.5,0,0,0.3,7.3,164,90
1,2018-10-10T20:32:36,2018-10-10T20:39:24,2,0.8,1,N,2,6.5,0.5,0.5,0,0,0.3,7.8,68,68
1,2018-10-09T20:03:19,2018-10-09T20:10:32,1,0.9,1,Y,2,6.5,0.5,0.5,0,0,0.3,7.8,230,142
2,2018-02-04T04:04:44,2018-02-04T04:10:22,1,1.33,1,N,2,6.5,0.5,0.5,0,0,0.3,7.8,249,186
1,2018-03-15T19:33:32,2018-03-15T19:40:51,1,0.9,1,N,2,6.5,1,0.5,0,0,0.3,8.3,97,66
1,2018-04-25T23:02:17,2018-04-25T23:08:23,2,1.2,1,N,2,6.5,0.5,0.5,0,0,0.3,7.8,234,186
2,2018-04-01T23:04:50,2018-04-01T23:11:46,1,0.82,1,N,1,6.5,0.5,0.5,1,0,0.3,8.8,186,230
1,2018-05-17T08:08:01,2018-05-17T08:14:51,1,1.2,1,N,1,6.5,0,0.5,1,0,0.3,8.3,170,162
2,2018-01-03T15:25:22,2018-01-03T15:31:29,2,1.28,1,N,1,6.5,0,0.5,1,0,0.3,8.3,68,158
1,2018-05-06T11:15:36,2018-05-06T11:21:05,1,1.4,1,N,1,6.5,0,0.5,1,0,0.3,8.3,100,107
2,2018-01-10T14:17:35,2018-01-10T14:24:24,1,0.9,1,N,1,6.5,0,0.5,1.46,0,0.3,8.76,143,239
4,2018-09-20T07:35:07,2018-09-20T07:42:10,1,1.02,1,N,1,6.5,0,0.5,1.46,0,0.3,8.76,170,161
2,2018-10-04T12:49:44,2018-10-04T12:57:57,2,0.48,1,N,1,6.5,0,0.5,1.46,0,0.3,8.76,161,163
1,2018-11-14T08:57:27,2018-11-14T09:05:31,1,0.7,1,N,1,6.5,0,0.5,1.7,0,0.3,9,164,186
1,2018-02-06T17:50:13,2018-02-06T17:57:46,1,0.9,1,N,1,6.5,1,0.5,1.65,0,0.3,9.95,161,237
1,2018-03-21T02:27:19,2018-03-21T02:33:35,1,1,1,N,1,6.5,0.5,0.5,1.55,0,0.3,9.35,162,100
1,2018-10-13T15:48:08,2018-10-13T15:54:42,1,1.1,1,N,1,6.5,0,0.5,1.45,0,0.3,8.75,161,237
1,2018-05-14T18:30:46,2018-05-14T18:38:35,1,0.9,1,N,1,6.5,1,0.5,2.05,0,0.3,10.35,246,100
1,2018-08-07T00:17:13,2018-08-07T00:19:47,1,0.4,1,N,1,4,0.5,0.5,1.05,0,0.3,6.35,88,87
2,2018-12-07T18:00:47,2018-12-07T18:03:50,3,0.53,1,N,1,4,1,0.5,0.87,0,0.3,6.67,230,48
2,2018-03-26T15:38:01,2018-03-26T15:40:53,1,0.35,1,N,1,4,0,0.5,0.96,0,0.3,5.76,236,236
1,2018-09-09T23:33:45,2018-09-09T23:35:33,1,0.6,1,N,1,4,0.5,0.5,0.7,0,0.3,6,170,137
2,2018-03-20T08:55:41,2018-03-20T08:59:06,1,0.41,1,N,1,4,0,0.5,1.44,0,0.3,6.24,164,164
1,2018-01-09T19:24:45,2018-01-09T19:27:27,1,0.3,1,N,1,4,1,0.5,0.2,0,0.3,6,100,161
2,2018-07-01T12:34:49,2018-07-01T12:37:02,1,0.43,1,N,2,4,0,0.5,0,0,0.3,4.8,234,170
1,2018-02-18T17:35:39,2018-02-18T17:38:25,1,0.4,1,N,2,4,0,0.5,0,0,0.3,4.8,239,143
